,Date,open,high,low,close,volume,unknown
827,2017-07-20,1001.95,1016.4,975.5,980.0,10689537,0
828,2017-07-19,982.5,998.0,976.05,994.2,4990375,0
829,2017-07-18,981.8,987.0,971.35,977.1,1096403,0
830,2017-07-17,983.0,990.0,976.4,979.7,2553254,0
831,2017-07-14,968.95,983.45,963.75,977.2,3771140,0
832,2017-07-13,960.0,967.8,956.8,962.1,2787244,0
833,2017-07-12,960.0,963.0,951.25,956.65,1664448,0
834,2017-07-11,969.9,970.95,955.25,958.75,1334899,0
835,2017-07-10,964.0,972.8,960.0,968.0,354368,0
836,2017-07-07,957.0,967.5,954.1,964.7,1223510,0
837,2017-07-06,961.8,962.85,954.05,958.1,804102,0
838,2017-07-05,960.7,963.3,954.1,959.85,1239270,0
839,2017-07-04,952.5,961.4,943.25,958.8,1438005,0
840,2017-07-03,953.1,955.45,940.2,948.85,1337634,0
841,2017-06-30,946.0,961.4,936.0,955.75,1921598,0
842,2017-06-29,973.7,976.95,945.0,948.35,2798286,0
843,2017-06-28,983.75,983.75,967.85,972.2,1333766,0
844,2017-06-27,985.0,992.9,966.45,974.75,1577817,0
845,2017-06-23,999.0,1004.65,982.75,985.2,1455696,0
846,2017-06-22,990.0,1004.25,990.0,997.9,1745066,0
847,2017-06-21,982.95,995.0,979.15,991.95,1094255,0
848,2017-06-20,990.0,990.0,980.4,983.05,657768,0
849,2017-06-19,986.25,991.8,985.0,987.55,917933,0
850,2017-06-16,966.95,990.1,962.35,982.65,4197485,0
851,2017-06-15,962.5,969.75,960.2,962.6,1158086,0
852,2017-06-14,970.0,972.15,963.0,968.05,955259,0
853,2017-06-13,973.2,980.0,971.25,974.2,900426,0
854,2017-06-12,985.85,990.0,972.1,976.7,1192741,0
855,2017-06-09,978.75,987.0,975.55,985.1,1383421,0
856,2017-06-08,969.95,983.3,965.9,978.85,1509894,0
857,2017-06-07,970.0,970.0,964.0,968.65,663956,0
858,2017-06-06,970.0,970.0,960.1,966.4,1700072,0
859,2017-06-05,965.9,969.0,959.45,967.0,834584,0
860,2017-06-02,965.5,972.5,963.5,965.25,449924,0
861,2017-06-01,963.35,968.0,958.9,962.65,757345,0
862,2017-05-31,962.95,971.3,962.5,966.05,1351133,0
863,2017-05-30,966.95,967.25,955.55,961.95,632580,0
864,2017-05-29,965.45,970.6,957.0,968.55,1110399,0
865,2017-05-26,960.0,969.55,952.5,965.05,1633378,0
866,2017-05-25,936.0,962.5,936.0,956.5,4144290,0
867,2017-05-24,938.6,943.4,932.5,936.1,1014349,0
868,2017-05-23,941.0,946.1,935.3,940.25,1370650,0
869,2017-05-22,942.5,954.0,937.35,941.25,1386033,0
870,2017-05-19,945.0,947.5,935.75,937.35,1242128,0
871,2017-05-18,947.95,952.9,935.1,942.85,5827141,0
872,2017-05-17,962.4,962.4,945.6,951.2,1187031,0
873,2017-05-16,973.5,975.0,957.1,959.85,2397324,0
874,2017-05-15,955.0,981.45,954.4,973.3,4155827,0
875,2017-05-12,940.0,962.0,937.55,954.65,4308505,0
876,2017-05-11,933.05,940.5,930.55,936.8,2200001,0
877,2017-05-10,911.0,929.65,911.0,927.65,1940601,0
878,2017-05-09,910.0,911.35,905.4,906.85,583372,0
879,2017-05-08,907.5,910.0,900.0,907.35,1067991,0
880,2017-05-05,908.95,912.0,900.25,908.3,2195801,0
881,2017-05-04,917.25,918.0,900.45,905.45,1503426,0
882,2017-05-03,920.05,922.0,913.8,916.95,1012552,0
883,2017-05-02,902.05,919.9,901.0,917.9,2570563,0
884,2017-04-28,917.5,919.9,901.0,901.95,1236662,0
885,2017-04-27,907.95,919.35,890.0,916.65,7060437,0
886,2017-04-26,899.7,921.0,895.55,900.35,3611321,0
887,2017-04-25,899.0,904.0,885.1,898.0,2496583,0
888,2017-04-24,878.0,898.45,876.3,895.75,3128325,0
889,2017-04-21,890.0,897.5,878.5,880.4,1260745,0
890,2017-04-20,876.6,891.45,876.1,889.15,998075,0
891,2017-04-19,879.1,881.6,867.2,875.6,898264,0
892,2017-04-18,890.0,892.7,876.6,881.65,1266297,0
893,2017-04-17,885.0,889.75,875.0,887.6,1232806,0
894,2017-04-13,879.0,884.0,872.5,879.5,937868,0
895,2017-04-12,881.0,883.45,873.6,879.4,1088987,0
896,2017-04-11,872.7,889.0,871.1,881.05,1400544,0
897,2017-04-10,877.7,879.9,867.5,877.35,945515,0
898,2017-04-07,890.0,893.2,870.0,873.1,1612677,0
899,2017-04-06,885.0,897.5,883.7,894.35,1988350,0
900,2017-04-05,880.0,896.6,877.6,889.85,2006328,0
901,2017-04-03,877.0,879.8,871.0,875.95,1365426,0
902,2017-03-31,865.0,880.0,862.05,872.2,2586431,0
903,2017-03-30,862.5,871.95,859.35,865.15,3534385,0
904,2017-03-29,864.1,864.75,852.55,857.6,2483787,0
905,2017-03-28,877.5,879.95,856.0,859.45,3049130,0
906,2017-03-27,879.35,880.0,858.7,871.15,1999306,0
907,2017-03-24,871.0,886.4,863.9,879.35,2280029,0
908,2017-03-23,863.15,873.5,862.05,868.15,1610154,0
909,2017-03-22,853.0,864.9,848.5,862.2,9354327,0
910,2017-03-21,855.0,861.4,850.95,859.55,1458329,0
911,2017-03-20,855.0,862.0,848.0,854.6,1592288,0
912,2017-03-17,852.95,854.45,842.55,848.25,4646494,0
913,2017-03-16,849.2,856.35,849.2,851.4,1261745,0
914,2017-03-15,837.0,848.45,835.15,844.15,1718310,0
915,2017-03-14,843.0,851.45,832.0,836.15,3116342,0
916,2017-03-10,835.05,838.9,826.15,828.9,1352797,0
917,2017-03-09,826.0,827.8,820.0,825.45,1597549,0
918,2017-03-08,823.05,838.95,819.2,824.9,3815129,0
919,2017-03-07,820.0,821.0,814.0,817.0,949754,0
920,2017-03-06,812.9,822.2,811.1,818.95,1439574,0
921,2017-03-03,816.0,817.0,803.0,809.5,1317035,0
922,2017-03-02,827.5,828.7,812.75,816.15,4455373,0
923,2017-03-01,802.1,827.2,802.05,824.15,2968583,0
924,2017-02-28,801.9,808.45,798.8,802.1,972189,0
925,2017-02-27,807.5,812.5,795.55,800.5,2381678,0
926,2017-02-23,798.5,814.4,792.5,810.95,4575547,0
927,2017-02-22,799.8,804.45,793.75,795.85,1106511,0
928,2017-02-21,799.15,800.6,791.1,797.9,632134,0
929,2017-02-20,801.9,805.0,795.0,797.05,847401,0
930,2017-02-17,805.0,811.0,790.1,796.5,4259173,0
931,2017-02-16,785.0,798.5,780.25,792.5,2256205,0
932,2017-02-15,791.2,795.0,781.75,784.3,1360744,0
933,2017-02-14,793.9,796.35,785.95,790.3,1338969,0
934,2017-02-13,779.8,796.0,779.5,793.15,1804668,0
935,2017-02-10,771.1,786.3,771.1,778.9,1871296,0
936,2017-02-09,769.9,779.5,765.0,769.65,1306279,0
937,2017-02-08,774.4,776.2,762.0,767.6,2607668,0
938,2017-02-07,769.0,784.95,768.5,773.35,2996111,0
939,2017-02-06,770.0,773.75,765.3,766.7,1967556,0
940,2017-02-03,769.5,777.2,760.0,765.3,1562576,0
941,2017-02-02,779.0,780.45,764.45,770.4,2022953,0
942,2017-02-01,777.5,782.95,739.15,777.05,4951867,0
943,2017-01-31,777.0,780.3,763.05,774.15,1400680,0
944,2017-01-30,786.0,790.0,771.1,775.6,2183478,0
945,2017-01-27,798.0,802.1,780.45,785.05,3709367,0
946,2017-01-25,747.5,800.9,745.05,795.2,8772524,0
947,2017-01-24,737.5,745.0,734.1,743.35,1206679,0
948,2017-01-23,722.5,739.9,722.0,732.75,1457199,0
949,2017-01-20,732.75,733.15,718.0,723.05,1115048,0
950,2017-01-19,731.0,737.0,727.0,728.2,915362,0
951,2017-01-18,725.1,741.75,725.1,731.1,1125851,0
952,2017-01-17,732.8,735.0,724.3,726.0,681333,0
953,2017-01-16,726.1,736.2,723.0,731.2,741938,0
954,2017-01-13,731.5,735.6,724.4,727.75,1006051,0
955,2017-01-12,732.45,732.45,723.05,727.95,1106785,0
956,2017-01-11,715.0,733.8,708.0,728.4,3577518,0
957,2017-01-10,711.1,715.7,710.0,712.65,867005,0
958,2017-01-09,718.0,724.25,707.1,709.25,1540326,0
959,2017-01-06,698.0,718.5,693.35,716.85,3664687,0
960,2017-01-05,702.85,702.85,696.2,698.95,2180203,0
961,2017-01-04,713.0,713.0,692.5,695.6,4258608,0
962,2017-01-03,714.95,717.45,707.15,711.75,1381976,0
963,2017-01-02,720.0,721.0,708.25,714.8,1206555,0
964,2016-12-30,714.1,722.75,714.1,719.7,990367,0
965,2016-12-29,710.0,715.0,708.35,713.4,1303123,0
966,2016-12-28,712.0,718.9,709.1,713.05,1211967,0
967,2016-12-27,707.15,716.0,705.6,712.15,1337045,0
968,2016-12-26,711.9,714.0,704.25,711.05,485656,0
969,2016-12-23,705.1,714.0,704.1,711.75,1021690,0
970,2016-12-22,718.5,719.0,711.5,713.15,841012,0
971,2016-12-21,717.1,726.5,717.1,719.8,1074562,0
972,2016-12-20,721.0,723.0,716.9,718.35,916751,0
973,2016-12-19,719.0,721.95,715.4,719.65,1016994,0
974,2016-12-16,725.0,727.0,717.2,719.1,3781538,0
975,2016-12-15,718.8,734.6,712.0,724.75,1043365,0
976,2016-12-14,730.3,731.55,723.5,727.8,852595,0
977,2016-12-13,728.0,738.35,723.0,730.95,686064,0
978,2016-12-12,746.0,746.5,728.6,729.85,395441,0
979,2016-12-09,749.5,752.5,742.85,745.25,811067,0
980,2016-12-08,736.1,751.4,736.1,748.65,826615,0
981,2016-12-07,735.55,739.5,724.55,734.35,2132390,0
982,2016-12-06,731.0,737.7,730.25,734.0,496101,0
983,2016-12-05,726.0,731.9,723.0,729.8,927956,0
984,2016-12-02,740.0,744.0,720.0,723.55,2845037,0
985,2016-12-01,755.0,756.45,741.2,744.95,1151007,0
986,2016-11-30,746.0,760.0,740.0,755.45,1133785,0
987,2016-11-29,748.0,752.5,742.7,745.4,1010013,0
988,2016-11-28,744.4,753.0,736.2,750.15,2300878,0
989,2016-11-25,747.0,759.65,744.95,752.15,1567193,0
990,2016-11-24,760.0,760.0,736.85,742.1,5074907,0
991,2016-11-23,772.0,774.0,765.0,766.15,1377635,0
992,2016-11-22,765.2,772.5,761.55,769.6,1700599,0
993,2016-11-21,780.0,780.95,753.7,762.7,2051821,0
994,2016-11-18,780.95,785.0,773.35,779.25,1350361,0
995,2016-11-17,766.1,782.2,766.1,776.25,1588701,0
996,2016-11-16,796.85,796.85,766.9,770.55,4728488,0
997,2016-11-15,818.5,818.5,783.5,789.55,3019854,0
998,2016-11-11,813.0,825.5,807.5,815.6,2315638,0
999,2016-11-10,828.2,833.45,813.1,819.25,2577155,0
1000,2016-11-09,778.8,829.4,762.0,822.1,4270134,0
1001,2016-11-08,802.8,815.3,794.0,811.8,966350,0
1002,2016-11-07,807.6,807.95,800.0,801.85,996592,0
1003,2016-11-04,809.8,812.0,790.1,799.65,1094318,0
1004,2016-11-03,803.7,810.95,797.0,806.0,796457,0
1005,2016-11-02,799.9,806.15,795.9,804.0,1268772,0
1006,2016-11-01,819.9,819.9,804.0,805.55,1175512,0
1007,2016-10-30,826.0,826.0,816.35,819.65,171508,0
1008,2016-10-28,806.55,822.0,800.0,819.35,1441990,0
1009,2016-10-27,812.0,812.0,801.0,806.6,1094848,0
1010,2016-10-26,783.0,821.0,781.1,811.5,4431744,0
1011,2016-10-25,789.95,793.0,780.55,786.55,3267465,0
1012,2016-10-24,781.9,789.55,777.5,787.35,939931,0
1013,2016-10-21,770.05,783.15,768.95,781.5,1767446,0
1014,2016-10-20,781.9,783.0,770.55,772.35,1661867,0
1015,2016-10-19,779.0,785.0,772.45,774.0,1057893,0
1016,2016-10-18,774.9,780.95,769.9,776.95,1627353,0
1017,2016-10-17,782.9,782.9,764.0,769.25,1920064,0
1018,2016-10-14,776.0,783.95,770.6,781.75,1033080,0
1019,2016-10-13,778.0,778.15,765.3,772.35,1764056,0
1020,2016-10-10,784.9,785.5,779.0,780.2,749600,0
1021,2016-10-07,782.6,785.0,775.15,782.65,740458,0
1022,2016-10-06,782.0,790.0,777.5,783.0,1362633,0
1023,2016-10-05,794.8,794.8,780.5,782.15,1007548,0
1024,2016-10-04,790.9,796.6,782.3,791.7,1152157,0
1025,2016-10-03,788.95,792.7,783.15,788.05,982792,0
1026,2016-09-30,772.0,782.3,766.1,777.0,2432078,0
1027,2016-09-29,787.5,799.45,769.25,772.6,55058370,0
1028,2016-09-28,783.0,791.8,778.5,782.3,1955271,0
1029,2016-09-27,785.25,798.25,782.5,784.45,1427314,0
1030,2016-09-26,792.15,794.25,784.35,787.75,1117777,0
1031,2016-09-23,795.7,803.4,793.05,796.15,4190651,0
1032,2016-09-22,799.0,801.9,791.0,795.15,2111498,0
1033,2016-09-21,794.1,795.75,786.65,788.4,2317848,0
1034,2016-09-20,802.0,803.3,791.5,792.75,1557067,0
1035,2016-09-19,808.4,812.2,799.1,802.85,2257955,0
1036,2016-09-16,810.9,819.95,804.7,806.6,4352409,0
1037,2016-09-15,806.95,811.75,803.3,808.6,1182665,0
1038,2016-09-14,813.9,820.0,803.3,805.95,2041155,0
1039,2016-09-12,811.95,815.0,805.0,813.3,741529,0
1040,2016-09-09,819.7,825.4,808.6,818.85,1144933,0
1041,2016-09-08,804.75,822.3,800.25,819.75,1724362,0
1042,2016-09-07,818.85,823.0,802.45,804.1,1171053,0
1043,2016-09-06,819.9,822.0,815.0,818.05,1027879,0
1044,2016-09-02,812.0,815.75,808.3,813.6,930759,0
1045,2016-09-01,813.0,817.45,807.5,810.7,1161928,0
1046,2016-08-31,795.0,814.95,793.15,806.9,3346444,0
1047,2016-08-30,781.9,787.05,780.2,786.15,799025,0
1048,2016-08-29,780.7,788.9,775.15,781.4,762039,0
1049,2016-08-26,782.5,789.0,772.85,780.8,853973,0
1050,2016-08-25,778.0,784.0,772.05,780.75,1477112,0
1051,2016-08-24,779.0,781.9,772.1,777.0,1141719,0
1052,2016-08-23,773.35,780.0,771.05,778.35,572986,0
1053,2016-08-22,780.0,782.0,768.8,772.85,612762,0
1054,2016-08-19,785.95,785.95,774.0,778.75,996170,0
1055,2016-08-18,766.9,785.95,766.85,784.4,1765760,0
1056,2016-08-17,771.0,771.6,761.1,765.65,814886,0
1057,2016-08-16,766.5,775.9,762.15,772.8,1826143,0
1058,2016-08-12,771.9,771.9,760.0,762.9,1128132,0
1059,2016-08-11,761.0,768.95,759.15,764.65,1006546,0
1060,2016-08-10,769.7,769.7,758.65,761.25,1093959,0
1061,2016-08-09,772.8,772.9,760.1,764.75,877535,0
1062,2016-08-08,777.0,781.8,767.95,771.5,1659840,0
1063,2016-08-05,759.8,776.0,756.6,774.35,2365366,0
1064,2016-08-04,759.75,761.3,751.0,756.4,1249512,0
1065,2016-08-03,759.0,764.0,754.8,756.2,1344312,0
1066,2016-08-02,750.3,763.0,749.9,760.1,1495743,0
1067,2016-08-01,766.0,769.45,748.0,753.15,1750650,0
1068,2016-07-29,751.5,766.15,749.3,763.5,1457598,0
1069,2016-07-28,756.0,760.05,745.65,750.35,3435526,0
1070,2016-07-27,752.1,760.0,745.5,754.0,1076756,0
1071,2016-07-26,765.5,766.0,746.35,751.7,1749020,0
1072,2016-07-25,761.95,773.2,750.0,764.4,3393118,0
1073,2016-07-22,762.0,764.9,753.25,760.05,1429617,0
1074,2016-07-21,786.5,787.5,759.0,760.65,3849134,0
1075,2016-07-20,778.0,784.35,778.0,782.2,1316948,0
1076,2016-07-19,779.5,781.45,769.4,777.8,1608870,0
1077,2016-07-18,775.0,782.85,769.35,776.8,2358938,0
1078,2016-07-15,779.0,781.0,767.65,772.15,2059278,0
1079,2016-07-14,779.0,784.0,774.4,780.2,1555879,0
1080,2016-07-13,763.45,776.75,760.45,775.0,2018597,0
1081,2016-07-12,765.0,766.75,757.95,763.65,1541569,0
1082,2016-07-11,750.95,763.0,747.1,760.55,1871614,0
1083,2016-07-08,745.1,747.7,737.6,743.45,604463,0
1084,2016-07-07,741.0,751.5,739.15,745.9,963213,0
1085,2016-07-05,744.45,747.4,738.4,740.4,1125300,0
1086,2016-07-04,755.5,756.25,741.2,743.95,1172694,0
1087,2016-07-01,764.0,766.0,750.9,753.4,1565210,0
1088,2016-06-30,759.9,766.55,754.25,763.35,3334365,0
1089,2016-06-29,745.0,754.0,742.65,752.8,1477280,0
1090,2016-06-28,738.4,747.8,737.7,743.3,761264,0
1091,2016-06-27,723.05,744.6,723.05,739.4,774869,0
1092,2016-06-24,730.0,738.05,710.75,733.9,2002188,0
1093,2016-06-23,741.0,750.1,738.15,747.25,987665,0
1094,2016-06-22,747.0,750.95,733.4,739.35,2686930,0
1095,2016-06-21,750.1,753.55,742.8,746.75,702853,0
1096,2016-06-20,741.8,756.8,740.0,751.95,894007,0
1097,2016-06-17,756.0,760.85,748.75,751.1,814258,0
1098,2016-06-16,765.9,765.9,746.35,754.45,1079000,0
1099,2016-06-15,757.0,768.1,753.0,765.55,887211,0
1100,2016-06-14,758.5,758.5,749.3,752.1,663569,0
1101,2016-06-13,746.0,757.45,745.0,755.9,1629842,0
1102,2016-06-10,751.1,757.5,743.35,750.7,1510634,0
1103,2016-06-09,761.9,761.9,750.1,752.75,1301396,0
1104,2016-06-08,768.1,770.0,755.0,759.35,1227612,0
1105,2016-06-07,770.0,778.85,760.85,772.05,1857761,0
1106,2016-06-06,770.1,775.0,762.55,765.25,1157650,0
1107,2016-06-03,750.0,772.45,743.1,769.3,2480775,0
1108,2016-06-02,749.0,750.0,736.4,746.3,1605981,0
1109,2016-06-01,749.75,749.75,740.4,745.35,918251,0
1110,2016-05-31,743.3,750.0,739.5,746.55,1167685,0
1111,2016-05-30,748.7,754.5,740.05,742.6,729005,0
1112,2016-05-27,734.4,744.65,733.1,742.55,1293521,0
1113,2016-05-26,716.1,739.0,714.35,730.2,1936113,0
1114,2016-05-25,704.0,715.5,700.5,712.75,2907812,0
1115,2016-05-24,702.9,702.95,692.5,698.4,2068972,0
1116,2016-05-23,706.0,710.65,701.0,703.15,1437987,0
1117,2016-05-20,709.9,710.7,700.25,702.15,600500,0
1118,2016-05-19,708.25,710.5,701.65,706.05,964151,0
1119,2016-05-18,708.0,713.65,700.25,708.9,1147912,0
1120,2016-05-17,719.0,725.0,708.0,708.9,2471677,0
1121,2016-05-16,708.1,720.0,703.0,718.25,2438969,0
1122,2016-05-13,727.0,728.9,707.0,708.25,1429506,0
1123,2016-05-12,735.7,743.75,721.0,726.75,2785763,0
1124,2016-05-11,717.8,737.0,714.0,731.55,4117417,0
1125,2016-05-10,717.75,730.0,711.4,722.85,1576803,0
1126,2016-05-09,703.0,716.0,702.9,713.85,1885335,0
1127,2016-05-06,706.05,710.0,696.1,702.95,667263,0
1128,2016-05-05,713.9,715.25,704.05,709.15,975973,0
1129,2016-05-04,706.05,720.6,704.8,712.65,2111368,0
1130,2016-05-03,719.0,722.95,699.0,707.45,1358193,0
1131,2016-05-02,714.2,724.75,712.1,718.2,1296560,0
1132,2016-04-29,699.0,719.35,695.5,717.15,1490141,0
1133,2016-04-28,715.0,718.4,698.5,701.45,1515244,0
1134,2016-04-27,702.4,719.8,701.0,712.5,1929112,0
1135,2016-04-26,679.95,705.0,678.85,700.85,2108459,0
1136,2016-04-25,671.1,682.85,671.1,680.45,1211689,0
1137,2016-04-22,680.05,683.75,672.95,676.1,1975006,0
1138,2016-04-21,689.0,689.6,683.15,686.7,2137424,0
1139,2016-04-20,687.4,692.0,680.2,687.15,1087651,0
1140,2016-04-18,691.1,691.1,657.7,683.35,1638201,0
1141,2016-04-13,687.0,699.95,683.2,692.35,2437798,0
1142,2016-04-12,669.85,682.05,669.75,677.35,1185688,0
1143,2016-04-11,670.9,674.95,660.3,671.3,1990818,0
1144,2016-04-08,658.1,670.4,658.1,665.35,1007741,0
1145,2016-04-07,667.0,668.0,655.5,662.5,1619424,0
1146,2016-04-06,669.0,674.3,664.3,668.0,1683758,0
1147,2016-04-05,684.0,684.75,664.75,668.75,2892523,0
1148,2016-04-04,681.5,689.3,674.25,687.3,2059957,0
1149,2016-04-01,682.0,686.65,677.15,679.9,1470326,0
1150,2016-03-31,677.1,694.9,677.1,680.65,3982132,0
1151,2016-03-30,675.05,686.5,665.5,683.85,2827418,0
1152,2016-03-29,670.05,682.0,668.95,671.5,1966330,0
1153,2016-03-28,664.45,677.9,660.55,669.6,2904848,0
1154,2016-03-23,666.0,675.8,655.1,659.95,3269570,0
1155,2016-03-22,660.05,669.85,655.0,666.3,1179559,0
1156,2016-03-21,660.05,665.0,652.6,663.7,1164363,0
1157,2016-03-18,650.0,660.95,648.8,658.8,1939198,0
1158,2016-03-17,655.9,657.25,644.2,651.25,5790597,0
1159,2016-03-16,636.5,653.35,635.5,651.25,2153716,0
1160,2016-03-15,637.9,643.0,632.05,639.5,2150997,0
1161,2016-03-14,649.9,650.1,632.55,636.8,2566102,0
1162,2016-03-11,657.0,659.1,640.5,642.65,4293624,0
1163,2016-03-10,670.0,670.0,651.1,654.6,3566707,0
1164,2016-03-09,649.95,664.15,647.7,659.9,812862,0
1165,2016-03-08,664.95,665.8,648.05,650.55,663558,0
1166,2016-03-04,658.0,669.85,645.0,665.65,716481,0
1167,2016-03-03,658.0,661.5,649.95,657.65,922424,0
1168,2016-03-02,647.25,659.95,641.7,656.3,1243691,0
1169,2016-03-01,620.0,641.2,620.0,638.45,1980463,0
1170,2016-02-29,615.0,640.35,585.75,630.4,2099387,0
1171,2016-02-26,614.0,621.4,606.6,615.75,586436,0
1172,2016-02-25,621.0,621.5,604.5,606.85,1023867,0
1173,2016-02-24,620.35,629.95,616.5,618.75,669471,0
1174,2016-02-23,639.0,639.0,620.0,623.0,635282,0
1175,2016-02-22,634.0,642.2,632.15,640.2,444582,0
1176,2016-02-19,632.55,639.9,625.3,631.2,586848,0
1177,2016-02-18,630.0,637.75,624.15,635.55,849665,0
1178,2016-02-17,619.0,629.9,610.0,625.3,955916,0
1179,2016-02-16,629.9,630.0,615.0,620.25,740669,0
1180,2016-02-15,627.0,636.4,622.05,625.25,1276295,0
1181,2016-02-12,630.0,637.0,613.7,622.0,1300513,0
1182,2016-02-11,667.0,667.0,625.0,628.95,1585567,0
1183,2016-02-10,677.0,679.95,661.15,667.35,996355,0
1184,2016-02-09,667.95,680.0,662.35,677.05,897961,0
1185,2016-02-08,694.75,694.75,670.3,673.1,573936,0
1186,2016-02-05,677.0,697.3,675.45,692.0,1868377,0
1187,2016-02-04,670.4,680.8,668.65,676.25,482546,0
1188,2016-02-03,672.0,672.0,661.7,665.55,1207032,0
1189,2016-02-02,687.0,691.0,671.5,677.15,601307,0
1190,2016-02-01,683.15,691.0,679.5,687.7,592570,0
1191,2016-01-29,664.5,686.0,664.5,683.6,1645577,0
1192,2016-01-28,675.0,680.0,660.25,663.25,1468731,0
1193,2016-01-27,680.0,682.4,666.35,674.6,655762,0
1194,2016-01-25,685.0,685.0,674.5,681.0,706865,0
1195,2016-01-22,671.0,689.0,664.2,683.05,1001784,0
1196,2016-01-21,671.5,677.15,651.0,660.85,850780,0
1197,2016-01-20,660.0,700.0,652.6,662.65,710377,0
1198,2016-01-19,670.05,676.0,663.55,668.7,1105205,0
1199,2016-01-18,676.0,686.8,663.1,667.4,2206808,0
1200,2016-01-15,679.4,689.1,671.0,675.6,1088741,0
1201,2016-01-14,682.0,690.95,673.0,684.1,890445,0
1202,2016-01-13,698.05,700.65,682.25,689.15,673206,0
1203,2016-01-12,699.9,700.7,684.55,692.0,834020,0
1204,2016-01-11,690.0,704.75,681.0,700.85,577659,0
1205,2016-01-08,694.2,704.0,693.55,695.1,446029,0
1206,2016-01-07,697.5,703.0,689.15,691.65,632696,0
1207,2016-01-06,704.0,711.0,697.0,703.6,601664,0
1208,2016-01-05,708.1,712.8,705.0,707.75,689842,0
1209,2016-01-04,727.0,727.0,703.85,705.3,1222447,0
1210,2016-01-01,720.0,729.85,711.25,727.25,622438,0
1211,2015-12-31,706.15,723.85,706.15,720.05,1164210,0
1212,2015-12-30,708.0,710.5,704.5,709.15,467293,0
1213,2015-12-29,708.0,714.5,705.0,706.2,1091896,0
1214,2015-12-28,699.05,713.45,698.4,708.0,1050620,0
1215,2015-12-24,701.0,704.4,697.0,701.35,484103,0
1216,2015-12-23,701.7,705.0,696.4,702.55,439560,0
1217,2015-12-22,705.8,705.9,694.3,698.2,744406,0
1218,2015-12-21,702.0,708.0,699.0,705.9,834005,0
1219,2015-12-18,698.65,706.0,693.05,702.45,1124253,0
1220,2015-12-17,696.9,705.0,688.4,703.2,1441821,0
1221,2015-12-16,689.9,697.0,684.0,694.5,1193181,0
1222,2015-12-15,673.95,688.9,667.5,686.6,1056697,0
1223,2015-12-14,663.9,677.5,663.0,674.1,871886,0
1224,2015-12-11,682.0,682.0,663.9,667.7,572988,0
1225,2015-12-10,669.4,680.55,665.0,677.9,616494,0
1226,2015-12-09,672.7,676.6,665.8,668.6,297119,0
1227,2015-12-08,668.0,678.0,667.05,674.0,691564,0
1228,2015-12-07,664.95,673.8,664.0,671.6,451691,0
1229,2015-12-04,671.9,675.35,661.0,664.65,1263578,0
1230,2015-12-03,676.0,683.5,670.9,674.8,400981,0
1231,2015-12-02,691.0,692.35,677.0,680.45,389654,0
1232,2015-12-01,693.5,695.5,686.6,688.6,435334,0
1233,2015-11-30,697.7,697.7,688.7,692.35,680738,0
1234,2015-11-27,685.2,702.95,683.0,698.75,1230913,0
1235,2015-11-26,680.1,687.5,676.3,685.2,467400,0
1236,2015-11-24,683.1,685.3,675.3,677.6,458845,0
1237,2015-11-23,688.4,694.0,680.0,684.1,588043,0
1238,2015-11-20,680.05,692.65,678.55,682.3,1021787,0
1239,2015-11-19,675.95,684.0,670.05,682.1,635557,0
1240,2015-11-18,671.05,682.9,667.65,672.8,702561,0
1241,2015-11-17,680.8,681.0,672.5,677.15,471769,0
1242,2015-11-16,666.0,689.5,666.0,679.1,1111593,0
1243,2015-11-13,653.4,673.85,647.0,669.6,888356,0
1244,2015-11-11,657.0,659.7,653.75,655.55,155241,0
1245,2015-11-10,653.1,658.05,645.0,646.85,652634,0
1246,2015-11-09,643.1,663.7,634.65,660.1,1169502,0
1247,2015-11-06,648.5,665.5,647.15,656.5,569044,0
1248,2015-11-05,671.9,671.9,647.9,650.6,931220,0
1249,2015-11-04,687.5,688.95,670.0,672.85,437218,0
1250,2015-11-03,688.1,690.0,675.7,683.1,1076363,0
1251,2015-11-02,688.0,689.0,680.0,686.5,932811,0
1252,2015-10-30,664.9,693.8,661.65,687.65,4415610,0
1253,2015-10-29,673.0,675.0,660.85,664.0,1849449,0
1254,2015-10-28,658.7,677.0,657.95,671.45,1506140,0
1255,2015-10-27,661.5,666.0,657.3,660.45,600518,0
1256,2015-10-26,668.85,669.0,654.6,661.9,578519,0
1257,2015-10-23,664.0,668.0,660.25,665.2,861832,0
1258,2015-10-21,653.95,660.0,650.05,656.6,1116109,0
1259,2015-10-20,659.0,661.85,647.0,654.05,964026,0
1260,2015-10-19,659.95,663.0,653.45,658.35,655123,0
1261,2015-10-16,651.5,662.0,645.15,659.3,912296,0
1262,2015-10-15,655.5,664.0,652.15,653.45,849035,0
1263,2015-10-14,656.0,662.5,651.0,652.85,654482,0
1264,2015-10-13,660.6,664.75,651.0,656.05,456531,0
1265,2015-10-12,661.15,669.7,656.3,662.05,606173,0
1266,2015-10-09,655.95,662.0,653.8,659.5,920867,0
1267,2015-10-08,663.5,663.75,649.4,653.6,1466553,0
1268,2015-10-07,655.25,665.0,651.0,660.5,777099,0
1269,2015-10-06,659.0,662.0,642.0,655.75,1058174,0
1270,2015-10-05,649.9,660.0,637.45,653.05,1276715,0
1271,2015-10-01,646.0,654.5,638.0,640.85,961145,0
1272,2015-09-30,653.0,657.75,642.5,648.1,922880,0
